BathroomTotal,Bedrooms,BuildingType,Latitude,Longitude,OwnershipType,Price,PropertyType,SizeInterior,StoriesTotal
5,2 + 3,House,50.909466,-114.38435,Freehold,"$1,485,000",Single Family,3124 sqft,1
6,4 + 1,House,51.016652,-114.320967,Bare Land Condo,"$1,488,000",Single Family,4269 sqft,2
4,3 + 1,House,51.018185,-114.21876,Freehold,"$1,488,000",Single Family,3464 sqft,2
4,3 + 1,House,51.03463,-114.224834,Bare Land Condo,"$1,488,000",Single Family,3027 sqft,2
3,3 + 0,House,51.126811,-114.26856,Freehold,"$1,489,000",Single Family,3313 sqft,2
4,3 + 0,Row / Townhouse,51.036761,-114.079628,Condominium/Strata,"$1,490,000",Single Family,2407 sqft,3
4,4 + 1,House,50.89009,-113.962629,Freehold,"$1,495,000",Single Family,2973 sqft,2
5,1 + 3,House,50.90032,-113.795485,Freehold,"$1,495,000",Single Family,2413 sqft,1
4,3 + 1,House,51.024979,-114.111475,Freehold,"$1,495,000",Single Family,2566 sqft,2
4,1 + 2,House,51.029161,-114.222908,Freehold,"$1,495,000",Single Family,2964 sqft,1
3,4 + 0,House,51.032186,-114.087671,Freehold,"$1,495,000",Single Family,2896 sqft,2.5000
4,1 + 3,House,51.054971,-114.219724,Bare Land Condo,"$1,495,000",Single Family,2371 sqft,1
5,3 + 2,House,51.064719,-114.083903,Freehold,"$1,495,000",Single Family,3027 sqft,2
3,1 + 1,House,51.013626,-114.069499,Freehold,"$1,499,000",Single Family,1684 sqft,1
4,1 + 2,Duplex,51.027724,-114.106717,Condominium/Strata,"$1,499,000",Single Family,2442 sqft,3
3,3 + 0,Apartment,51.041688,-114.068725,Condominium/Strata,"$1,499,000",Single Family,1451 sqft,1
3,2 + 0,Apartment,51.041917,-114.053961,Condominium/Strata,"$1,499,000",Single Family,2574 sqft,1
5,4 + 1,House,51.045335,-114.19408,Freehold,"$1,499,000",Single Family,3293 sqft,2
6,3 + 1,House,51.054894,-114.093498,Freehold,"$1,499,000",Single Family,3128 sqft,3
4,3 + 1,House,51.072328,-114.18873,Freehold,"$1,499,000",Single Family,3724 sqft,2.5000
4,2 + 2,House,51.174699,-114.277314,Freehold,"$1,499,000",Single Family,2764 sqft,1.5000
5,4 + 1,House,51.198082,-114.329704,Freehold,"$1,499,000",Single Family,2971 sqft,1
4,2 + 4,House,50.964583,-114.097308,Freehold,"$1,499,900",Single Family,2615 sqft,1
4,4 + 1,House,51.018108,-114.326216,Bare Land Condo,"$1,499,900",Single Family,3139 sqft,2
5,4 + 1,Duplex,51.022986,-114.068412,Freehold,"$1,499,900",Single Family,3317 sqft,3
3,3 + 0,House,51.026994,-113.640084,Freehold,"$1,499,900",Single Family,1536 sqft,1
4,3 + 1,House,51.028926,-113.824918,Freehold,"$1,499,900",Single Family,2998 sqft,2
5,3 + 2,House,51.058986,-114.112279,Freehold,"$1,499,999",Single Family,3044 sqft,2
3,1 + 2,House,50.881408,-113.987026,Freehold,"$1,500,000",Single Family,2013 sqft,1
4,4 + 0,House,51.017799,-114.326014,Bare Land Condo,"$1,500,000",Single Family,4228 sqft,2
8,5 + 0,House,51.089203,-114.097836,Freehold,"$1,500,000",Single Family,6858 sqft,3
3,1 + 3,House,51.133804,-114.19397,Freehold,"$1,500,000",Single Family,2127 sqft,1
4,2 + 2,House,51.158758,-114.256208,Freehold,"$1,500,000",Single Family,2343 sqft,1
5,4 + 1,House,51.181775,-114.26732,Freehold,"$1,500,000",Single Family,3136 sqft,2
3,2 + 0,Apartment,51.041312,-114.055609,Condominium/Strata,"$1,515,000",Single Family,1725 sqft,1
4,3 + 1,House,51.128019,-114.269716,Freehold,"$1,521,450",Single Family,2809 sqft,2
5,2 + 3,House,51.011426,-114.275528,Bare Land Condo,"$1,525,000",Single Family,2819 sqft,1
4,4 + 2,House,51.022806,-114.093612,Freehold,"$1,525,000",Single Family,3211 sqft,2
4,3 + 1,House,51.026026,-114.112468,Freehold,"$1,535,000",Single Family,2702 sqft,2
4,3 + 1,House,51.172888,-114.259681,Freehold,"$1,539,000",Single Family,3427 sqft,2
3,5 + 0,House,50.865675,-114.138461,Freehold,"$1,549,900",Single Family,2702 sqft,1
5,3 + 1,House,51.126885,-114.269782,Freehold,"$1,549,990",Single Family,3000 sqft,2
4,3 + 1,House,51.016813,-114.310373,Bare Land Condo,"$1,550,000",Single Family,3973 sqft,2
4,4 + 2,House,51.126286,-114.265489,Freehold,"$1,559,900",Single Family,3323 sqft,2
5,4 + 1,House,51.012349,-114.079694,Freehold,"$1,569,000",Single Family,4091 sqft,3
5,3 + 1,House,51.017226,-114.322069,Bare Land Condo,"$1,574,900",Single Family,4137 sqft,2
4,1 + 2,House,51.03499,-114.224817,Bare Land Condo,"$1,575,000",Single Family,1966 sqft,1
6,4 + 2,House,51.04562,-114.313774,Freehold,"$1,575,000",Single Family,4956 sqft,2
4,4 + 0,House,51.03214,-114.093484,Freehold,"$1,580,000",Single Family,3683 sqft,2.5000
4,2 + 1,Duplex,51.024568,-114.137138,Freehold,"$1,586,000",Single Family,1888 sqft,2
4,3 + 0,House,51.055739,-114.320072,Freehold,"$1,588,000",Single Family,3243 sqft,2
5,3 + 0,House,51.073918,-114.187729,Freehold,"$1,590,000",Single Family,3612 sqft,2
5,4 + 2,House,51.018265,-114.326217,Bare Land Condo,"$1,595,000",Single Family,3328 sqft,2
4,3 + 2,House,51.020009,-114.103755,Freehold,"$1,595,000",Single Family,2383 sqft,2
3,3 + 0,House,51.023878,-113.827757,Freehold,"$1,598,000",Single Family,2512 sqft,1
3,4 + 0,House,50.998774,-114.085217,Freehold,"$1,599,000",Single Family,1914 sqft,2
4,3 + 1,House,51.010612,-114.106555,Freehold,"$1,599,000",Single Family,2524 sqft,2
4,4 + 1,House,51.014204,-114.104945,Freehold,"$1,599,000",Single Family,2718 sqft,2
4,5 + 0,House,51.014633,-114.085408,Freehold,"$1,599,000",Single Family,3289 sqft,2
4,1 + 2,House,51.014812,-114.299748,Bare Land Condo,"$1,599,000",Single Family,2265 sqft,1
3,3 + 2,House,51.031093,-114.092567,Freehold,"$1,599,000",Single Family,2305 sqft,1
6,5 + 0,House,51.045715,-114.309703,Freehold,"$1,599,000",Single Family,3932 sqft,2
5,3 + 0,House,51.050043,-114.30889,Freehold,"$1,599,000",Single Family,4680 sqft,2
2,2 + 0,Apartment,51.051505,-114.079838,Condominium/Strata,"$1,599,000",Single Family,2271 sqft,1
4,2 + 2,House,51.027091,-114.202943,Bare Land Condo,"$1,599,500",Single Family,2356 sqft,1
6,3 + 1,House,51.054335,-114.123156,Freehold,"$1,599,900",Single Family,3272 sqft,2
5,3 + 1,House,51.061052,-114.294119,Freehold,"$1,599,900",Single Family,7950 sqft,2
4,2 + 2,House,51.063919,-114.12966,Freehold,"$1,599,900",Single Family,1765 sqft,2
4,4 + 1,House,51.085915,-114.177341,Freehold,"$1,599,900",Single Family,4142 sqft,2
4,3 + 1,House,51.130745,-114.266345,Freehold,"$1,599,900",Single Family,3507 sqft,2
5,3 + 2,House,51.166089,-114.291393,Freehold,"$1,599,900",Single Family,1831 sqft,1
5,3 + 1,House,51.043068,-114.116376,Freehold,"$1,599,999",Single Family,2599 sqft,2
4,3 + 1,House,51.176009,-114.27441,Freehold,"$1,599,999",Single Family,4422 sqft,2
4,3 + 3,House,50.918769,-114.56385,Freehold,"$1,600,000",Single Family,2574 sqft,2
4,3 + 1,House,50.926909,-114.043573,Freehold,"$1,600,000",Single Family,2368 sqft,2
4,3 + 1,House,51.051045,-114.102346,Freehold,"$1,600,000",Single Family,2981 sqft,3
5,3 + 2,House,50.884411,-114.127434,Freehold,"$1,625,000",Single Family,2974 sqft,1
3,4 + 0,House,50.992446,-114.126593,Freehold,"$1,625,000",Single Family,2967 sqft,2
4,3 + 1,House,51.026788,-114.078898,Freehold,"$1,629,000",Single Family,3158 sqft,3
4,4 + 2,House,51.054291,-114.059156,Freehold,"$1,630,000",Single Family,2236 sqft,2.5000
5,2 + 2,House,50.893167,-114.392351,Freehold,"$1,639,900",Single Family,3495 sqft,1
4,3 + 1,House,51.01107,-114.1939,Freehold,"$1,649,000",Single Family,3168 sqft,2
4,3 + 0,House,51.05422,-114.058958,Freehold,"$1,649,000",Single Family,2584 sqft,2
4,1 + 3,House,51.055511,-114.308805,Freehold,"$1,649,000",Single Family,2176 sqft,1
4,3 + 2,House,51.055644,-114.035328,Freehold,"$1,649,000",Single Family,2971 sqft,2
5,1 + 3,House,51.184194,-114.282752,Freehold,"$1,649,000",Single Family,5880 sqft,1
7,5 + 2,House,50.886832,-114.089273,Freehold,"$1,649,900",Single Family,4021 sqft,2
6,3 + 1,House,51.012019,-114.259768,Bare Land Condo,"$1,649,900",Single Family,4609 sqft,2
7,3 + 0,House,51.044367,-113.700971,Freehold,"$1,649,900",Single Family,3734 sqft,1
3,2 + 0,Apartment,51.044716,-114.063786,Condominium/Strata,"$1,649,900",Single Family,2154 sqft,1
7,3 + 2,House,51.049323,-114.312956,Freehold,"$1,649,900",Single Family,4061 sqft,1
8,4 + 1,House,50.894193,-114.387656,Freehold,"$1,650,000",Single Family,4857 sqft,2
5,3 + 1,House,51.050409,-114.104381,Freehold,"$1,650,000",Single Family,3082 sqft,3
5,3 + 1,House,51.050409,-114.104381,Freehold,"$1,650,000",Single Family,3082 sqft,3
3,1 + 2,Duplex,51.041148,-114.197116,Freehold,"$1,659,000",Single Family,1807 sqft,1
4,4 + 1,House,51.06137,-114.11308,Freehold,"$1,675,000",Single Family,3092 sqft,2
3,2 + 0,Apartment,50.89713,-113.933144,Condominium/Strata,"$1,680,000",Single Family,1962 sqft,1
4,3 + 2,House,51.014808,-114.09744,Freehold,"$1,690,000",Single Family,2531 sqft,2
4,3 + 1,House,51.055023,-114.151609,Freehold,"$1,690,000",Single Family,2781 sqft,2
6,3 + 1,Duplex,51.036972,-114.093339,Freehold,"$1,693,000",Single Family,3446 sqft,3
5,3 + 1,House,51.040562,-114.307462,Freehold,"$1,695,000",Single Family,3911 sqft,2
5,3 + 1,House,51.060782,-114.100334,Freehold,"$1,695,000",Single Family,3070 sqft,2
6,5 + 1,House,51.118282,-114.320783,Freehold,"$1,695,000",Single Family,4989 sqft,2
5,3 + 1,House,51.032186,-114.105688,Freehold,"$1,695,000",Single Family,3500 sqft,2
7,4 + 0,House,51.016611,-114.313841,Bare Land Condo,"$1,695,000",Single Family,4046 sqft,2
5,4 + 1,House,50.95654,-114.607395,Freehold,"$1,695,000",Single Family,3935 sqft,2
6,3 + 1,House,51.014901,-114.106532,Freehold,"$1,698,000",Single Family,3794 sqft,2.5000
5,3 + 2,House,51.061083,-114.204779,Freehold,"$1,698,800",Single Family,3156 sqft,1
5,1 + 3,House,51.0705,-114.04576,Freehold,"$1,698,900",Single Family,1936 sqft,1
3,3 + 0,Apartment,51.053035,-114.07253,Condominium/Strata,"$1,699,000",Single Family,3775 sqft,2
5,4 + 0,House,51.13309,-114.149398,Freehold,"$1,699,000",Single Family,4423 sqft,2
6,3 + 1,House,51.057005,-114.122162,Freehold,"$1,699,900",Single Family,3505 sqft,2
5,4 + 1,House,51.062694,-114.220415,Freehold,"$1,699,900",Single Family,4408 sqft,2
5,3 + 1,House,51.078443,-114.088624,Freehold,"$1,699,900",Single Family,3228 sqft,3
4,1 + 4,House,51.067702,-114.273489,Freehold,"$1,699,900",Single Family,2295 sqft,1
5,4 + 0,House,51.057556,-114.04671,Freehold,"$1,699,900",Single Family,3493 sqft,3
4,3 + 0,Row / Townhouse,51.036813,-114.079668,Condominium/Strata,"$1,699,900",Single Family,2524 sqft,3
5,4 + 3,House,51.053882,-114.089144,Freehold,"$1,699,900",Single Family,3380 sqft,2
4,3 + 1,House,51.021412,-114.076791,Freehold,"$1,725,000",Single Family,2546 sqft,2
6,4 + 1,House,50.995438,-114.089328,Freehold,"$1,729,000",Single Family,3316 sqft,2
4,3 + 2,House,51.028306,-114.067359,Freehold,"$1,749,000",Single Family,2586 sqft,2
4,2 + 3,House,51.18038,-114.310753,Freehold,"$1,749,900",Single Family,2677 sqft,1
5,1 + 5,House,51.045926,-114.197431,Freehold,"$1,750,000",Single Family,3438 sqft,1
5,4 + 1,House,51.009923,-114.201956,Bare Land Condo,"$1,750,000",Single Family,3371 sqft,2
4,4 + 1,House,50.943823,-113.738355,Freehold,"$1,750,000",Single Family,3692 sqft,2
6,4 + 1,House,50.893681,-114.388491,Freehold,"$1,750,000",Single Family,6304 sqft,2
4,3 + 2,House,50.952997,-114.050741,Freehold,"$1,774,900",Single Family,2525 sqft,1
5,3 + 1,House,51.025335,-114.201543,Freehold,"$1,779,000",Single Family,3396 sqft,2
5,4 + 2,House,51.045771,-114.193992,Freehold,"$1,779,999",Single Family,3199 sqft,2
5,3 + 1,House,51.026081,-114.20617,Bare Land Condo,"$1,785,000",Single Family,3924 sqft,2
6,3 + 1,House,51.016936,-114.310136,Bare Land Condo,"$1,789,000",Single Family,4071 sqft,2
5,3 + 1,House,51.015857,-114.098342,Freehold,"$1,789,000",Single Family,3006 sqft,2
3,3 + 0,House,50.951405,-114.568977,Freehold,"$1,795,000",Single Family,3144 sqft,2
4,3 + 2,House,51.009814,-114.072846,Freehold,"$1,798,000",Single Family,3406 sqft,2
5,2 + 2,House,51.014415,-114.299538,Bare Land Condo,"$1,798,000",Single Family,2665 sqft,1
4,3 + 1,House,51.044611,-114.313866,Freehold,"$1,798,000",Single Family,4126 sqft,2
6,3 + 1,House,50.99543,-114.081528,Freehold,"$1,799,000",Single Family,3773 sqft,2
5,1 + 3,House,51.022105,-114.273973,Bare Land Condo,"$1,799,000",Single Family,2674 sqft,1
5,2 + 2,House,51.028083,-114.200435,Freehold,"$1,799,000",Single Family,2481 sqft,1
5,4 + 1,House,50.86855,-114.540688,Freehold,"$1,799,000",Single Family,3162 sqft,2.5000
3,3 + 1,House,51.062054,-114.104294,Freehold,"$1,799,000",Single Family,1947 sqft,2
5,4 + 2,House,51.058468,-114.12158,Freehold,"$1,799,000",Single Family,3668 sqft,2
4,4 + 1,House,51.059882,-114.1136,Freehold,"$1,799,900",Single Family,3313 sqft,2
5,3 + 2,House,51.040749,-114.306586,Freehold,"$1,800,000",Single Family,3984 sqft,2
5,4 + 1,House,51.058707,-114.09872,Freehold,"$1,800,000",Single Family,3646 sqft,2
4,4 + 1,House,51.168358,-114.079513,Freehold,"$1,800,000",Single Family,3034 sqft,2
4,3 + 0,House,51.117446,-114.138503,Freehold,"$1,825,000",Single Family,2710 sqft,2
4,4 + 0,House,51.03014,-114.091223,Freehold,"$1,840,000",Single Family,3670 sqft,2
7,4 + 1,House,50.870837,-114.145809,Freehold,"$1,849,900",Single Family,4570 sqft,2
7,5 + 2,House,51.039971,-114.188893,Freehold,"$1,849,900",Single Family,4221 sqft,2
5,3 + 2,House,51.080629,-114.080342,Freehold,"$1,849,988",Single Family,2881 sqft,2
6,4 + 1,House,51.051022,-114.102328,Freehold,"$1,850,000",Single Family,3286 sqft,3
3,2 + 2,House,50.908193,-114.40712,Freehold,"$1,850,000",Single Family,2287 sqft,1
4,4 + 0,House,51.019158,-114.123844,Freehold,"$1,850,000",Single Family,3434 sqft,3
5,4 + 0,House,51.031211,-114.094011,Freehold,"$1,875,000",Single Family,4613 sqft,2.5000
4,4 + 2,House,51.031541,-114.092079,Freehold,"$1,875,000",Single Family,2914 sqft,1.5000
6,4 + 1,House,51.047565,-114.196432,Freehold,"$1,880,000",Single Family,3901 sqft,2
4,6 + 1,House,50.884593,-114.090327,Freehold,"$1,888,000",Single Family,3858 sqft,2
4,4 + 1,House,50.998857,-114.086024,Freehold,"$1,890,000",Single Family,3152 sqft,2
5,3 + 2,House,51.00426,-114.107185,Freehold,"$1,890,000",Single Family,3606 sqft,2
4,3 + 0,House,51.019324,-114.090646,Freehold,"$1,895,000",Single Family,2920 sqft,2
5,4 + 1,House,50.880991,-114.035814,Freehold,"$1,895,000",Single Family,3504 sqft,2
6,7 + 0,House,50.992126,-114.57066,Freehold,"$1,899,000",Single Family,6140 sqft,2
5,1 + 2,House,51.022027,-114.285535,Bare Land Condo,"$1,899,999",Single Family,3210 sqft,1
3,4 + 0,,51.068021,-114.052575,Freehold,"$1,900,000",Single Family,924 sqft,1
2,3 + 0,Apartment,51.038434,-114.08352,Condominium/Strata,"$1,950,000",Single Family,1961 sqft,1
6,4 + 1,House,51.027821,-114.108112,Freehold,"$1,950,000",Single Family,3508 sqft,3
5,4 + 1,House,51.04207,-114.325828,Freehold,"$1,950,000",Single Family,3955 sqft,2
4,5 + 0,House,50.954854,-114.054997,Freehold,"$1,950,000",Single Family,3490 sqft,2
5,3 + 1,House,51.014037,-114.106062,Freehold,"$1,950,900",Single Family,3363 sqft,2
8,5 + 3,House,51.151961,-114.243503,Freehold,"$1,960,000",Single Family,5455 sqft,2
5,1 + 2,House,51.040305,-114.197045,Freehold,"$1,974,000",Single Family,1974 sqft,1
5,4 + 0,House,51.02564,-114.192653,Freehold,"$1,975,000",Single Family,5112 sqft,2
4,4 + 0,House,51.035064,-114.087396,Freehold,"$1,980,000",Single Family,2684 sqft,2.5000
4,1 + 2,Apartment,50.897641,-113.933312,Condominium/Strata,"$1,986,455",Single Family,1258 sqft,1
3,2 + 2,House,51.11703,-114.298303,Freehold,"$1,988,000",Single Family,1995 sqft,1
5,3 + 0,House,51.040446,-114.043161,Freehold,"$1,989,000",Single Family,2638 sqft,3
6,3 + 2,House,50.997169,-114.109393,Freehold,"$1,994,900",Single Family,3284 sqft,2
6,3 + 1,House,51.030941,-114.222896,Freehold,"$1,995,000",Single Family,4374 sqft,2
4,3 + 2,House,50.985015,-114.100447,Freehold,"$1,995,000",Single Family,2652 sqft,1
2,3 + 1,House,51.030144,-113.900562,Freehold,"$1,995,000",Single Family,1238 sqft,1
5,3 + 2,House,50.891443,-113.955511,Freehold,"$1,995,000",Single Family,3592 sqft,2
6,1 + 4,Apartment,51.041006,-114.077832,Condominium/Strata,"$1,995,000",Single Family,6112 sqft,2
4,1 + 3,House,51.026465,-114.201347,Bare Land Condo,"$1,995,000",Single Family,2767 sqft,1
5,4 + 2,House,51.054958,-114.317591,Freehold,"$1,995,000",Single Family,3739 sqft,2
4,1 + 2,House,51.038399,-114.314118,Freehold,"$1,995,000",Single Family,2467 sqft,1
3,3 + 0,Apartment,51.053209,-114.065885,Condominium/Strata,"$1,995,945",Single Family,2432 sqft,1
5,3 + 2,House,50.911772,-113.981167,Bare Land Condo,"$1,997,000",Single Family,4456 sqft,2
6,6 + 1,House,51.025651,-114.194786,Freehold,"$1,998,000",Single Family,5005 sqft,2
4,3 + 1,House,51.022266,-114.087579,Freehold,"$1,998,000",Single Family,2621 sqft,2
7,4 + 2,House,51.040068,-114.196165,Freehold,"$1,998,000",Single Family,4482 sqft,2
5,4 + 1,House,51.127753,-114.271502,Freehold,"$1,998,000",Single Family,3674 sqft,2
6,2 + 3,House,50.966953,-114.097026,Freehold,"$1,998,888",Single Family,4047 sqft,1
5,4 + 0,House,51.06129,-114.113762,Freehold,"$1,999,000",Single Family,3622 sqft,2
8,2 + 3,House,51.109291,-114.304848,Freehold,"$1,999,888",Single Family,3898 sqft,1
4,2 + 1,House,51.094957,-114.190366,Freehold,"$1,999,900",Single Family,4722 sqft,1
5,3 + 1,Duplex,51.057026,-114.138095,Freehold,"$1,999,900",Single Family,2501 sqft,3
5,3 + 1,House,51.193228,-114.279445,Freehold,"$1,999,900",Single Family,5137 sqft,2
5,3 + 2,House,51.017261,-114.087144,Freehold,"$1,999,999",Single Family,3121 sqft,2
4,3 + 0,Apartment,51.042745,-114.135815,Condominium/Strata,"$2,000,000",Single Family,3114 sqft,1
6,4 + 2,House,51.047194,-114.192705,Freehold,"$2,049,000",Single Family,4105 sqft,2
5,3 + 2,House,51.021102,-114.208431,Freehold,"$2,090,000",Single Family,4710 sqft,2
6,5 + 1,House,51.039485,-114.194259,Freehold,"$2,095,000",Single Family,4996 sqft,2
4,2 + 1,House,51.061949,-114.317363,Freehold,"$2,095,000",Single Family,2198 sqft,1
3,1 + 4,House,50.891221,-114.551213,Freehold,"$2,098,000",Single Family,2120 sqft,1
4,3 + 2,House,51.013549,-114.102989,Freehold,"$2,099,900",Single Family,3193 sqft,2
7,4 + 0,House,51.027105,-114.195439,Freehold,"$2,100,000",Single Family,6952 sqft,2
4,4 + 1,House,51.023895,-114.202999,Freehold,"$2,139,000",Single Family,3930 sqft,2
3,3 + 0,House,51.031257,-114.090877,Freehold,"$2,147,000",Single Family,2458 sqft,2
6,5 + 1,House,51.022038,-114.211262,Freehold,"$2,148,800",Single Family,4438 sqft,2
0,1 + 0,House,51.064563,-114.470768,Freehold,"$2,150,000",Single Family,,1
5,3 + 2,House,51.074161,-114.290388,Freehold,"$2,150,000",Single Family,3810 sqft,2
3,1 + 4,House,51.015181,-114.081319,Freehold,"$2,165,000",Single Family,2017 sqft,1
6,4 + 1,House,51.04818,-114.195245,Freehold,"$2,190,000",Single Family,4154 sqft,2
3,2 + 0,Apartment,51.041299,-114.055588,Condominium/Strata,"$2,195,000",Single Family,2431 sqft,1
5,3 + 1,House,51.065239,-114.125605,Freehold,"$2,195,000",Single Family,3361 sqft,2
5,4 + 0,House,51.015607,-114.089054,Freehold,"$2,195,000",Single Family,3231 sqft,2.5000
5,1 + 2,House,51.02828,-114.204011,Freehold,"$2,198,000",Single Family,2890 sqft,1
7,4 + 1,House,51.054968,-114.314406,Freehold,"$2,198,000",Single Family,4824 sqft,2
6,4 + 2,House,51.039996,-114.323897,Freehold,"$2,199,000",Single Family,4168 sqft,2
3,3 + 0,House,51.021537,-114.080284,Freehold,"$2,199,000",Single Family,2676 sqft,2
6,3 + 1,House,51.020253,-114.084815,Freehold,"$2,199,000",Single Family,2961 sqft,2
5,2 + 3,House,51.058678,-114.30753,Freehold,"$2,199,000",Single Family,4119 sqft,1.5000
4,2 + 1,House,51.189303,-114.391047,Freehold,"$2,199,000",Single Family,1782 sqft,1
6,2 + 3,House,51.192213,-114.337305,Freehold,"$2,200,000",Single Family,3335 sqft,1.5000
5,3 + 1,House,51.029798,-114.201061,Freehold,"$2,200,000",Single Family,4163 sqft,2
4,1 + 2,Apartment,50.897438,-113.934127,Condominium/Strata,"$2,200,000",Single Family,1259 sqft,1
5,3 + 1,House,51.129662,-114.263115,Freehold,"$2,249,000",Single Family,3718 sqft,2
5,3 + 1,House,51.111151,-114.262271,Bare Land Condo,"$2,249,000",Single Family,3892 sqft,2
5,2 + 2,House,50.896249,-114.25978,Freehold,"$2,250,000",Single Family,3335 sqft,1
3,3 + 0,House,50.998012,-114.093865,Freehold,"$2,250,000",Single Family,2720 sqft,2
5,3 + 1,House,51.025667,-114.114766,Freehold,"$2,250,000",Single Family,2494 sqft,2
3,2 + 2,House,51.015069,-114.085476,Freehold,"$2,250,000",Single Family,2748 sqft,2
8,2 + 3,House,51.069076,-114.191247,Bare Land Condo,"$2,288,000",Single Family,2689 sqft,1
7,5 + 1,House,51.035881,-114.225082,Bare Land Condo,"$2,290,000",Single Family,5721 sqft,2
5,4 + 2,House,50.888764,-113.957733,Freehold,"$2,295,000",Single Family,3949 sqft,2
4,4 + 1,House,50.930966,-114.058141,Freehold,"$2,297,000",Single Family,2985 sqft,2
4,4 + 1,House,50.993683,-114.123331,Freehold,"$2,299,000",Single Family,2930 sqft,2
4,2 + 3,House,51.016555,-114.324975,Bare Land Condo,"$2,325,000",Single Family,3306 sqft,1
7,4 + 0,House,51.063897,-114.267134,Freehold,"$2,338,880",Single Family,4721 sqft,2
2,3 + 0,House,50.949396,-113.398596,Freehold,"$2,349,000",Single Family,2220 sqft,1
4,1 + 2,House,51.051377,-114.261023,Freehold,"$2,350,000",Single Family,2191 sqft,1
5,4 + 1,House,51.048321,-114.196034,Freehold,"$2,379,000",Single Family,4126 sqft,2
