BathroomTotal,Bedrooms,BuildingType,Latitude,Longitude,OwnershipType,Price,PropertyType,SizeInterior,StoriesTotal
5,4 + 1,House,43.8457631,-79.5740122,Freehold,"$1,769,000",Single Family,,2
4,4 + 1,House,43.6906973,-79.3379937,Freehold,"$1,775,000",Single Family,,2
2,2,Apartment,43.6449878,-79.3631144,Condominium/Strata,"$1,775,000",Single Family,,
4,4,House,43.7565805,-79.4142314,Freehold,"$1,777,000",Single Family,,2
5,4,House,43.8135749,-79.7245992,Freehold,"$1,778,800",Single Family,,2
3,4,House,43.6819952,-79.5501143,Freehold,"$1,779,000",Single Family,,
2,1 + 2,House,43.7172865,-79.409001,Freehold,"$1,780,000",Single Family,,1
2,2,Apartment,43.6448142,-79.3620549,Condominium/Strata,"$1,780,000",Single Family,,
4,4 + 2,House,43.8114076,-79.6203907,Freehold,"$1,780,000",Single Family,,1
4,4 + 1,House,43.7838596,-79.385389,Freehold,"$1,780,000",Single Family,,2
2,2,House,43.7526415,-79.4192001,Freehold,"$1,780,000",Single Family,,1
4,4 + 2,House,43.8460108,-79.2970793,Freehold,"$1,780,000",Single Family,,2
3,4,House,43.8498456,-79.4339507,Freehold,"$1,780,000",Single Family,,2
1,3,House,43.8267842,-79.3000977,Freehold,"$1,780,000",Single Family,,1
4,3,House,43.8674039,-79.4292246,Freehold,"$1,780,000",Single Family,,1
5,5,House,43.8799192,-79.3687457,Freehold,"$1,788,000",Single Family,,2.5000
2,2 + 1,House,43.8906044,-79.3683033,Freehold,"$1,788,000",Single Family,,1
3,3 + 1,Row / Townhouse,43.767191,-79.3801468,Condominium/Strata,"$1,788,000",Single Family,,3
2,3 + 1,House,43.7718086,-79.3877878,Freehold,"$1,788,000",Single Family,,1
4,4 + 1,House,43.7818952,-79.3910552,Freehold,"$1,788,000",Single Family,,2
3,3 + 1,House,43.7955267,-79.4079432,Freehold,"$1,788,000",Single Family,,
5,4 + 2,House,43.7975325,-79.4326098,Freehold,"$1,788,000",Single Family,,3
5,4,House,43.6937788,-79.4385926,Freehold,"$1,788,000",Single Family,,3
4,3,House,43.6942669,-79.3231497,Freehold,"$1,788,000",Single Family,,2
2,2 + 1,Apartment,43.6574191,-79.4014908,Condominium/Strata,"$1,788,000",Single Family,,
3,3 + 2,House,43.7961593,-79.409966,Freehold,"$1,788,800",Single Family,,1
4,4 + 2,House,43.8665416,-79.3372483,Freehold,"$1,788,800",Single Family,,2
3,2 + 1,Row / Townhouse,43.6781853,-79.3969058,Freehold,"$1,789,000",Single Family,,2
5,4 + 1,House,43.6302804,-79.7106708,Freehold,"$1,789,900",Single Family,,2
6,5,House,43.5814446,-79.762571,Freehold,"$1,789,900",Single Family,,3
4,4 + 2,House,43.5583442,-79.622773,Freehold,"$1,790,000",Single Family,,
4,4,House,43.8786424,-79.4805053,Freehold,"$1,790,000",Single Family,,2
5,4 + 1,House,43.7859852,-79.4219761,Freehold,"$1,790,000",Single Family,,2
4,4 + 1,House,43.6412089,-79.5992745,Freehold,"$1,790,999",Single Family,,2
3,3 + 1,House,43.6487022,-79.4016706,Freehold,"$1,795,000",Single Family,,2
2,2 + 1,House,43.580868,-79.689111,Freehold,"$1,795,000",Single Family,1800.0000,1
2,2 + 1,House,43.5818319,-79.6910425,Freehold,"$1,795,000",Single Family,,1
3,3,Apartment,43.6565229,-79.3553304,Condominium/Strata,"$1,795,000",Single Family,,2
4,4,House,43.6964419,-79.3232636,Freehold,"$1,795,000",Single Family,,2
3,5 + 1,House,43.8697885,-79.3019908,Freehold,"$1,795,000",Single Family,,2
3,2 + 1,Apartment,43.6514777,-79.4938522,Condominium/Strata,"$1,795,500",Single Family,,
3,3,House,43.6452204,-79.5127473,Freehold,"$1,798,000",Single Family,,1.5000
3,6,House,43.5695448,-79.5931594,Freehold,"$1,798,000",Single Family,,1
5,4,House,43.5979926,-79.5728212,Freehold,"$1,798,000",Single Family,,2
3,4 + 1,House,43.5619032,-79.6084697,Freehold,"$1,798,000",Single Family,,1
4,4,House,43.6956331,-79.5248428,Freehold,"$1,798,000",Single Family,,2
5,4,House,43.6619647,-79.4227681,Freehold,"$1,798,000",Single Family,,3
4,3,House,43.6781222,-79.4262699,Freehold,"$1,798,000",Single Family,,2
3,2 + 1,Apartment,43.6732718,-79.3898897,Condominium/Strata,"$1,798,000",Single Family,,
4,4,House,43.8939256,-79.3232085,Freehold,"$1,798,000",Single Family,,2
5,4 + 2,House,43.7806413,-79.2878796,Freehold,"$1,798,000",Single Family,,2
5,4,House,43.7684986,-79.4388964,Freehold,"$1,798,000",Single Family,,2
6,4 + 2,House,43.7430391,-79.2335065,Freehold,"$1,798,000",Single Family,,2
3,3 + 2,House,43.7763469,-79.3859746,Freehold,"$1,798,800",Single Family,,1
6,4 + 1,House,43.8867665,-79.4455422,Freehold,"$1,798,800",Single Family,,2
4,3 + 1,House,43.7269811,-79.4103581,Freehold,"$1,798,800",Single Family,,2
5,4 + 1,House,43.7029341,-79.3028652,Freehold,"$1,798,888",Single Family,,2
6,4 + 2,House,43.8779054,-79.2481765,Freehold,"$1,798,888",Single Family,,2
6,7 + 5,House,43.8727228,-79.8467873,Freehold,"$1,799,000",Single Family,,1
4,4 + 2,House,43.8833666,-79.4617309,Freehold,"$1,799,000",Single Family,,2
4,4 + 2,House,43.8710079,-79.35925,Freehold,"$1,799,000",Single Family,,2
3,4 + 1,House,43.8636551,-79.3340876,Freehold,"$1,799,000",Single Family,,3
5,4 + 1,House,43.8632482,-79.3379604,Freehold,"$1,799,000",Single Family,,2
4,5,House,43.7978934,-79.2981751,Freehold,"$1,799,000",Single Family,,2
3,4,House,43.8043877,-79.4458858,Freehold,"$1,799,000",Single Family,,2
4,5,House,43.8016533,-79.7366137,Freehold,"$1,799,000",Single Family,,2
4,4 + 1,House,43.8182427,-79.4143155,Freehold,"$1,799,000",Single Family,,2
4,3 + 1,House,43.8146581,-79.3875802,Freehold,"$1,799,000",Single Family,,2
5,3,Row / Townhouse,43.7702725,-79.3818982,Condominium/Strata,"$1,799,000",Single Family,,3
5,3 + 2,House,43.7587884,-79.414821,Freehold,"$1,799,000",Single Family,,1
5,4 + 1,House,43.7013836,-79.2496742,Freehold,"$1,799,000",Single Family,,2
5,5 + 2,House,43.7060278,-79.4409625,Freehold,"$1,799,000",Single Family,,2
4,3,House,43.7159612,-79.4132819,Freehold,"$1,799,000",Single Family,,2
3,3,House,43.71287,-79.375136,Freehold,"$1,799,000",Single Family,1377.0000,2
3,3,House,43.7128668,-79.375121,Freehold,"$1,799,000",Single Family,,2
5,4 + 1,House,43.6643198,-79.3743417,Freehold,"$1,799,000",Single Family,,3
5,3,House,43.6689107,-79.4214776,Freehold,"$1,799,000",Single Family,,3
6,4,House,43.5442425,-79.5985959,Freehold,"$1,799,000",Single Family,,3
4,4,House,43.6025759097801,-80.0695147019756,Freehold,"$1,799,000",Single Family,,2
4,4 + 1,House,43.6292468,-79.5719114,Freehold,"$1,799,000",Single Family,,2
5,4,House,43.6115787,-79.6464606,Freehold,"$1,799,000",Single Family,,2
4,4,House,43.560106,-79.605607,Freehold,"$1,799,850",Single Family,,2
4,4,House,43.5600813,-79.6056175,Freehold,"$1,799,850",Single Family,,2
3,3 + 1,House,43.8734093,-79.2631377,Freehold,"$1,799,888",Single Family,,1
5,4 + 1,House,43.8387966,-79.5715772,Freehold,"$1,799,900",Single Family,,2
4,3,House,43.7384427,-79.4242455,Freehold,"$1,799,900",Single Family,,2
5,5 + 1,House,43.525065,-80.114204,Freehold,"$1,799,900",Single Family,,2
2,2,Apartment,43.6519937,-79.4734207,Condominium/Strata,"$1,799,900",Single Family,,
4,4,House,43.6659841,-79.3449715,Freehold,"$1,799,900",Single Family,,3
4,4 + 1,House,43.6795427,-79.5249302,Freehold,"$1,799,900",Single Family,,2
5,4,House,43.5999098,-79.859622,Freehold,"$1,799,990",Single Family,,2
1,3,House,43.6084985,-79.8941547,Freehold,"$1,799,999",Single Family,,1
5,5 + 2,House,43.5768591,-79.6981349,Freehold,"$1,799,999",Single Family,,2
5,4 + 1,House,43.631915,-79.4913607,Freehold,"$1,799,999",Single Family,,2
3,3,Row / Townhouse,43.6401039,-79.3917227,Condominium/Strata,"$1,800,000",Single Family,,
6,5 + 1,House,43.6515178317135,-79.8116095351599,Freehold,"$1,800,000",Single Family,,2
2,2,Apartment,43.6461582,-79.3764182,Condominium/Strata,"$1,800,000",Single Family,,
6,4,House,43.5997277,-79.5255341,Freehold,"$1,800,000",Single Family,,3
2,2 + 1,Apartment,43.6702,-79.3865,Condominium/Strata,"$1,800,000",Single Family,,
5,4 + 1,House,43.7344178,-79.2995778,Freehold,"$1,800,000",Single Family,,2
5,4,House,43.8207883,-79.5752475,Freehold,"$1,800,000",Single Family,,2
2,3,House,43.7754179,-79.3890082,Freehold,"$1,800,000",Single Family,,1
5,3 + 3,House,43.8682145,-79.2653025,Freehold,"$1,800,000",Single Family,,1
2,3,Row / Townhouse,43.66143,-79.4060412,Freehold,"$1,815,000",Single Family,,2.5000
3,3,Apartment,43.6422022,-79.3972551,Condominium/Strata,"$1,815,000",Single Family,,
4,4 + 2,House,43.5408777,-79.6376595,Freehold,"$1,818,000",Single Family,,2
6,6,House,43.5226101,-80.1122255,Freehold,"$1,820,000",Single Family,,1
6,4 + 2,House,43.522853,-80.111464,Freehold,"$1,820,000",Single Family,3042 sqft,1
3,3 + 2,House,43.6991725,-79.4297962,Freehold,"$1,825,000",Single Family,,1.5000
3,4 + 1,House,43.8127978,-79.9314271,Freehold,"$1,825,000",Single Family,,2
5,4,House,43.892842,-79.6616864,Freehold,"$1,825,998",Single Family,,2
3,6 + 2,House,43.6649804,-79.3749486,Freehold,"$1,828,000",Single Family,,2.5000
4,3 + 1,House,43.6268006579504,-79.493650560379,Freehold,"$1,828,800",Single Family,,2
6,5,House,43.8960946691601,-79.6606942572904,Freehold,"$1,828,888",Single Family,,2
4,4 + 1,House,43.8748115,-79.4512923,Freehold,"$1,829,000",Single Family,,2
4,4 + 2,House,43.873592,-79.3110155,Freehold,"$1,830,000",Single Family,,2
3,3,Apartment,43.6416066,-79.3719866,Condominium/Strata,"$1,830,000",Single Family,,
4,4 + 1,House,43.8760902,-79.3559941,Freehold,"$1,838,000",Single Family,,2
3,3 + 2,House,43.6431316,-79.4145488,Freehold,"$1,839,000",Single Family,,2
4,3 + 1,House,43.7101929,-79.430016,Freehold,"$1,848,000",Single Family,,2
5,4,House,43.8887875,-79.3004059,Freehold,"$1,848,000",Single Family,,2
5,4 + 1,House,43.7612541,-79.4151548,Freehold,"$1,848,000",Single Family,,2
5,4,House,43.5933956,-79.5461406,Freehold,"$1,848,800",Single Family,,2
4,4 + 1,House,43.6957847,-79.3347403,Freehold,"$1,849,000",Single Family,,2
5,3,House,43.6947329,-79.4398965,Freehold,"$1,849,000",Single Family,,2
1,3,House,43.7701771,-79.9286684,Freehold,"$1,849,000",Single Family,,1
4,4 + 1,House,43.8149367,-79.3933863,Freehold,"$1,849,000",Single Family,,
7,5,House,43.8148793,-79.7233745,Freehold,"$1,849,000",Single Family,,2
4,3,House,43.7449478,-79.4176498,Freehold,"$1,849,900",Single Family,,2
5,5,House,43.8425608,-79.3968608,Freehold,"$1,849,900",Single Family,,2
6,4 + 1,House,43.673103,-79.9203816,Freehold,"$1,849,900",Single Family,,2
6,4 + 1,House,43.67213,-79.92018,Freehold,"$1,849,900",Single Family,3500 sqft,2
5,3,House,43.6620379,-79.5518946,Freehold,"$1,849,990",Single Family,,3
3,2 + 1,Apartment,43.6628581,-79.3762719,Condominium/Strata,"$1,850,000",Single Family,,
4,4 + 1,House,43.6746162,-79.5510074,Freehold,"$1,850,000",Single Family,,2
2,2,Apartment,43.6875155,-79.415298,Condominium/Strata,"$1,850,000",Single Family,,
5,4 + 1,House,43.6891536,-79.3456976,Freehold,"$1,850,000",Single Family,,2
3,6,Triplex,43.6922228,-79.4717728,,"$1,850,000",Single Family,,2
4,4,Row / Townhouse,43.7085929,-79.3658658,Freehold,"$1,850,000",Single Family,,3
5,4 + 3,House,43.7318622,-79.4645874,Freehold,"$1,850,000",Single Family,,2
3,3,Apartment,43.6039972,-79.6506491,Condominium/Strata,"$1,850,000",Single Family,,
3,2,Apartment,43.6375186,-79.3940597,Condominium/Strata,"$1,850,000",Single Family,,
1,3 + 1,House,43.8700795,-79.4358783,Freehold,"$1,850,000",Single Family,,1
4,4 + 4,House,43.8825054,-79.2440699,Freehold,"$1,850,000",Single Family,,1
3,3,House,43.7470015,-80.1317768,Freehold,"$1,850,000",Single Family,,2
4,4 + 2,House,43.7345373,-79.47999,Freehold,"$1,850,000",Single Family,,2
2,3,House,43.7419936,-79.3593281,Freehold,"$1,850,000",Single Family,,
3,3 + 1,House,43.7960721,-79.3951809,Freehold,"$1,850,000",Single Family,,
3,4,House,43.7595821,-79.3455656,Freehold,"$1,858,000",Single Family,,
2,3,House,43.7185187,-79.4155996,Freehold,"$1,859,000",Single Family,,2
4,4 + 1,House,43.8707659,-79.3511897,Freehold,"$1,860,000",Single Family,,2
5,3,House,43.854348,-78.974807,Freehold,"$1,860,000",Single Family,,2
1,3,House,43.8701953,-79.2643434,Freehold,"$1,868,000",Single Family,,1
3,2 + 1,Apartment,43.6852419,-79.409829,Condominium/Strata,"$1,868,000",Single Family,,
4,2 + 1,Apartment,43.6838907,-79.4119228,Condominium/Strata,"$1,869,000",Single Family,,
4,3 + 1,House,43.7279997,-79.4234106,Freehold,"$1,869,000",Single Family,,2
5,4 + 1,House,43.801126,-79.604587,Freehold,"$1,869,000",Single Family,4234 sqft,2
5,4,House,43.8012225,-79.6047119,Freehold,"$1,869,000",Single Family,,2
7,5,House,43.6466358,-79.7700829,Freehold,"$1,869,900",Single Family,,2
5,4,House,43.5226101,-80.1122255,Freehold,"$1,870,000",Single Family,,1
5,4,House,43.522643,-80.111362,Freehold,"$1,870,000",Single Family,4202 sqft,
4,4 + 2,House,43.7879,-79.6925075,Freehold,"$1,870,000",Single Family,,2
6,4 + 2,House,43.8625004,-79.3390873,Freehold,"$1,875,000",Single Family,,2
3,3 + 1,House,43.5353522,-79.6195261,Freehold,"$1,875,000",Single Family,,
3,3,Apartment,43.6430094,-79.3768011,Condominium/Strata,"$1,875,000",Single Family,,
2,3 + 1,House,43.7294971,-79.2189004,Freehold,"$1,875,000",Single Family,,1
3,3,House,43.7321049,-79.4125752,Freehold,"$1,875,000",Single Family,,2.5000
4,5,House,43.6910209,-79.2734525,Freehold,"$1,875,000",Single Family,,2
5,6,House,43.8940172,-79.4067558,Freehold,"$1,878,000",Single Family,,2.5000
5,4,House,43.8311583,-79.6400828,Freehold,"$1,879,000",Single Family,,2
5,4 + 2,House,43.8245329,-79.4088886,Freehold,"$1,879,000",Single Family,,2
4,5,House,43.5770236,-79.6983103,Freehold,"$1,879,000",Single Family,,2
5,4 + 1,House,43.6851906,-79.2810204,Freehold,"$1,879,900",Single Family,,2
3,4,House,43.8255672,-79.8542372,Freehold,"$1,879,900",Single Family,,
5,5,House,43.8081536,-79.7259928,Freehold,"$1,879,900",Single Family,,2
4,5,House,43.7998017,-79.5920795,Freehold,"$1,880,000",Single Family,,2
3,3 + 1,House,43.7741491,-79.3849414,Freehold,"$1,880,000",Single Family,,1
5,4 + 1,House,43.8289568,-79.4649063,Freehold,"$1,880,000",Single Family,,2
4,5,House,43.8559369,-79.4737228,Freehold,"$1,880,000",Single Family,,2
5,5 + 1,House,43.8593409,-79.3974325,Freehold,"$1,880,000",Single Family,,2
5,4,House,43.8893518,-79.3041293,Freehold,"$1,880,000",Single Family,,2
5,4,House,43.8906909,-79.4232892,Freehold,"$1,880,000",Single Family,,2
3,3 + 2,House,43.8873389,-79.450677,Freehold,"$1,880,000",Single Family,,1
4,5 + 2,House,43.6781635,-79.9355409,Freehold,"$1,880,000",Single Family,,2
3,3,Apartment,43.6735127,-79.4120057,Condominium/Strata,"$1,880,000",Single Family,,
4,4,House,43.724699,-79.4578928,Freehold,"$1,880,000",Single Family,,1
4,4,House,43.7243313,-79.457734,Freehold,"$1,880,000",Single Family,,2
4,4,House,43.7243313,-79.457734,Freehold,"$1,880,000",Single Family,,2
5,4 + 2,House,43.5885033,-79.636109,Freehold,"$1,880,000",Single Family,,2
2,5,House,43.6436096,-79.4718673,Freehold,"$1,880,000",Single Family,,2
3,2,Apartment,43.6481066,-79.3742009,Condominium/Strata,"$1,885,000",Single Family,,
4,4,House,43.5646516,-79.5677631,Freehold,"$1,888,000",Single Family,,2
5,4 + 2,House,43.6744385,-79.3225613,Freehold,"$1,888,000",Single Family,,2
2,2 + 1,Apartment,43.6702,-79.3865,Condominium/Strata,"$1,888,000",Single Family,,
4,3 + 1,House,43.6542456,-79.412569,Freehold,"$1,888,000",Single Family,,3
5,4 + 2,House,43.8587014,-79.3992797,Freehold,"$1,888,000",Single Family,,2
4,4,House,43.8642411,-79.4119448,Freehold,"$1,888,000",Single Family,,2
4,4,House,43.8713981,-79.3541681,Freehold,"$1,888,000",Single Family,,2
6,4 + 3,House,43.8673002,-79.2570846,Freehold,"$1,888,000",Single Family,,2
2,3,House,43.8437048,-79.6309773,Freehold,"$1,888,000",Single Family,,1
4,4 + 1,House,43.8444046,-79.4342145,Freehold,"$1,888,000",Single Family,,2
6,4 + 4,House,43.846713,-79.3015706,Freehold,"$1,888,000",Single Family,,2
4,5,House,43.7593325,-79.3637106,Freehold,"$1,888,000",Single Family,,2
5,4 + 1,House,43.8013187,-79.6043889,Freehold,"$1,888,000",Single Family,,2
3,4,House,43.805094,-79.6003956,Freehold,"$1,888,000",Single Family,,2
4,3 + 1,House,43.785806,-79.3739882,Freehold,"$1,888,000",Single Family,,1
3,4,House,43.7927431,-79.4052111,Freehold,"$1,888,000",Single Family,,1.5000
2,3,House,43.7726534,-79.4050298,Freehold,"$1,888,800",Single Family,,2
2,3 + 2,House,43.7533927,-79.4475122,Freehold,"$1,888,888",Single Family,,1
5,3,House,43.800987,-79.5799239,Freehold,"$1,888,888",Single Family,,2
3,3 + 2,House,43.5615949,-79.614131,Condominium/Strata,"$1,888,888",Single Family,,1
4,3 + 1,House,43.519936,-80.144356,Freehold,"$1,889,438",Single Family,3156.0000,
4,3 + 1,House,43.5207582,-80.1442701,Freehold,"$1,889,438",Single Family,,1
5,4 + 1,House,43.5529768,-79.6782316,Freehold,"$1,889,900",Single Family,,2
5,4 + 1,House,43.5359977,-79.6495782,Freehold,"$1,890,000",Single Family,,2
4,4 + 2,House,43.6776671,-79.4360379,Freehold,"$1,890,000",Single Family,,3
4,4,House,43.7903743,-79.2743168,Freehold,"$1,890,000",Single Family,,2
5,4,House,43.7839088,-79.3836146,Freehold,"$1,895,000",Single Family,,2
7,4 + 1,House,43.815847,-79.126436,Freehold,"$1,895,000",Single Family,,2
7,4 + 1,House,43.815822,-79.1262378,Freehold,"$1,895,000",Single Family,,2
5,4,House,43.7630168,-79.4199265,Freehold,"$1,895,000",Single Family,,2
2,1 + 1,Apartment,43.6722946,-79.3895506,Condominium/Strata,"$1,895,000",Single Family,,
2,5,House,43.66187,-79.4101632,Freehold,"$1,895,000",Single Family,,2.5000
2,3,Apartment,43.7174574,-79.4001373,Condominium/Strata,"$1,895,000",Single Family,,
3,3,House,43.7221105,-79.4049141,Freehold,"$1,898,000",Single Family,,2
4,3,Row / Townhouse,43.6673592,-79.4042888,Freehold,"$1,898,000",Single Family,,
3,3,Apartment,43.640204,-79.3787714,Condominium/Strata,"$1,898,000",Single Family,,
7,4 + 1,House,43.6383959,-79.5536048,Freehold,"$1,898,000",Single Family,,2
3,3,Apartment,43.7852999,-79.5924612,Condominium/Strata,"$1,898,000",Single Family,,
2,3 + 1,House,43.8429378,-79.4432483,Freehold,"$1,898,000",Single Family,,
5,4 + 2,House,43.8842619,-79.4572699,Freehold,"$1,898,000",Single Family,,2
5,4,House,43.6268347,-79.4939075,Freehold,"$1,898,800",Single Family,,2
5,4,House,43.5754387,-79.6010902,Freehold,"$1,898,880",Single Family,,2
5,4 + 1,House,43.6844506,-79.2781261,Freehold,"$1,898,888",Single Family,,2
4,4,House,43.8680972,-79.4873058,Freehold,"$1,898,888",Single Family,,2
6,6,House,43.8669425,-79.468071,Freehold,"$1,899,000",Single Family,,3
5,5,House,43.8588281,-79.9976542,Freehold,"$1,899,000",Single Family,,2
4,5 + 1,House,43.8547896,-79.3516642,Freehold,"$1,899,000",Single Family,,2
6,5,House,43.8400054,-79.1153808,Freehold,"$1,899,000",Single Family,,2
5,4,House,43.82941,-78.9951152,Freehold,"$1,899,000",Single Family,,2
6,4 + 1,House,43.8319713,-79.1506531,Freehold,"$1,899,000",Single Family,,2
3,4,House,43.8878634,-79.6501562,Freehold,"$1,899,000",Single Family,,2
4,4,House,43.8786288,-79.316496,Freehold,"$1,899,000",Single Family,,2
6,5 + 1,House,43.8794996,-79.3108615,Freehold,"$1,899,000",Single Family,,2
4,4 + 1,House,43.9047963,-79.0336583,Freehold,"$1,899,000",Single Family,,2
4,4,House,43.814861,-79.132034,Freehold,"$1,899,000",Single Family,,2
4,3 + 1,House,43.8149287,-79.3944858,Freehold,"$1,899,000",Single Family,,2
4,4 + 1,House,43.8188842,-79.4166498,Freehold,"$1,899,000",Single Family,,2
4,5 + 1,House,43.8016596,-79.4356433,Freehold,"$1,899,000",Single Family,,2.5000
3,4,House,43.7940595,-79.2062751,Freehold,"$1,899,000",Single Family,,3
3,3,House,43.7731498,-79.3813784,Freehold,"$1,899,000",Single Family,,1
3,5,House,43.6770535,-79.866029,Freehold,"$1,899,000",Single Family,,
6,4,House,43.7204972,-79.4751125,Freehold,"$1,899,000",Single Family,,2
5,4 + 1,House,43.6930135,-79.3399658,Freehold,"$1,899,000",Single Family,,2
4,3,House,43.697519,-79.327918,Freehold,"$1,899,000",Single Family,,2
5,4 + 1,House,43.7078448,-79.3208291,Freehold,"$1,899,000",Single Family,,2
6,4 + 4,House,43.7004042,-79.4912821,Freehold,"$1,899,000",Single Family,,2
3,4,House,43.5697521,-79.604718,Freehold,"$1,899,000",Single Family,,2
2,3,House,43.6482829,-79.4719576,Freehold,"$1,899,000",Single Family,,2
4,4,House,43.646415,-80.061444,Freehold,"$1,899,000",Single Family,2857 sqft,2
5,4 + 1,House,43.8689594,-79.4677422,Freehold,"$1,899,600",Single Family,,2
3,3 + 1,House,43.5374287,-79.6241058,Freehold,"$1,899,850",Single Family,,1
5,5 + 1,House,43.6502221,-79.8113983,Freehold,"$1,899,900",Single Family,,2
2,1 + 1,Apartment,43.6437502,-79.3968907,Condominium/Strata,"$1,899,900",Single Family,,
5,5 + 2,House,43.6921136,-79.5543512,Freehold,"$1,899,900",Single Family,,2
5,4,House,43.6720308,-79.2806691,Freehold,"$1,899,900",Single Family,,2.5000
4,4,House,43.8676253,-79.3885374,Freehold,"$1,899,900",Single Family,,2
1,3,House,43.7550369,-79.4052787,Freehold,"$1,899,900",Single Family,,1
3,4 + 1,House,43.7825942,-79.3965323,Freehold,"$1,899,900",Single Family,,
5,5,House,43.8510072,-79.6284179,Freehold,"$1,899,990",Single Family,,2
